alpha_group,name,url,slug,doc_id,site,category,aliases,short_text_simple,long_text_complex,next_step,disclaimer,jargon_terms,short_avg_sentence_len,short_avg_word_len,short_word_count,short_sentence_count,long_avg_sentence_len,long_avg_word_len,long_word_count,long_sentence_count,short_readability_score,long_readability_score
R,Rhizomele Chondrodysplasie Punctata (RCDP),https://www.erfelijkheid.nl/ziektes/rhizomele-chondrodysplasie-punctata-rcdp,rhizomele-chondrodysplasie-punctata-rcdp,rhizomele-chondrodysplasie-punctata-rcdp,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,rhizomele chondrodysplasie punctata rcdp|rhizomelechondrodysplasiepunctatarcdp,Bij Rhizomele Chondrodysplasie Punctata (RCDP) spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Rhizomele Chondrodysplasie Punctata (RCDP) betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.5,4.851851851851852,27,2,15.25,6.819672131147541,61,4,10.040740740740741,11.877868852459017
R,Rieger syndroom,https://www.erfelijkheid.nl/ziektes/rieger-syndroom,rieger-syndroom,rieger-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,rieger syn|rieger syndroom|riegersyndroom,"Rieger syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Rieger syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.178571428571429,28,2,13.0,7.134615384615385,52,4,10.071428571428573,10.653846153846153
R,Roberts syndroom,https://www.erfelijkheid.nl/ziektes/roberts-syndroom,roberts-syndroom,roberts-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,roberts syn|roberts syndroom|robertssyndroom,Roberts syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,"Roberts syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,11.0,5.636363636363637,22,2,14.75,6.677966101694915,59,4,8.854545454545455,11.521186440677965
R,Robinow syndroom,https://www.erfelijkheid.nl/ziektes/robinow-syndroom,robinow-syndroom,robinow-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,robinow syn|robinow syndroom|robinowsyndroom,Robinow syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Robinow syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,11.0,5.636363636363637,22,2,13.0,7.153846153846154,52,4,8.854545454545455,10.661538461538463
R,Rothmund-Thomson syndroom,https://www.erfelijkheid.nl/ziektes/rothmund-thomson-syndroom,rothmund-thomson-syndroom,rothmund-thomson-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,rothmund thomson syndroom|rothmund-thomson syn|rothmund-thomson syndroom|rothmund-thomsonsyndroom,Rothmund-Thomson syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Rothmund-Thomson syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,11.5,5.739130434782608,23,2,13.25,7.169811320754717,53,4,9.195652173913043,10.817924528301887
R,Rubinstein-Taybi syndroom,https://www.erfelijkheid.nl/ziektes/rubinstein-taybi-syndroom,rubinstein-taybi-syndroom,rubinstein-taybi-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,rubinstein taybi syndroom|rubinstein-taybi syn|rubinstein-taybi syndroom|rubinstein-taybisyndroom,"Rubinstein-Taybi syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Rubinstein-Taybi syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.5,4.344827586206897,29,2,13.25,7.169811320754717,53,4,10.437931034482759,10.817924528301887
S,Saethre-Chotzen syndroom,https://www.erfelijkheid.nl/ziektes/saethre-chotzen-syndroom,saethre-chotzen-syndroom,saethre-chotzen-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,saethre chotzen syndroom|saethre-chotzen syn|saethre-chotzen syndroom|saethre-chotzensyndroom,Saethre-Chotzen syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Saethre-Chotzen syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,11.5,5.695652173913044,23,2,13.25,7.150943396226415,53,4,9.178260869565218,10.810377358490566
S,Schaaf-Yang syndroom,https://www.erfelijkheid.nl/ziektes/schaaf-yang-syndroom,schaaf-yang-syndroom,schaaf-yang-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,schaaf yang syndroom|schaaf-yang syn|schaaf-yang syndroom|schaaf-yangsyndroom,Schaaf-Yang syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Schaaf-Yang syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,11.5,5.521739130434782,23,2,13.25,7.0754716981132075,53,4,9.108695652173912,10.780188679245283
S,Schedel- en aangezichtsafwijkingen,https://www.erfelijkheid.nl/ziektes/schedel-en-aangezichtsafwijkingen,schedel-en-aangezichtsafwijkingen,schedel-en-aangezichtsafwijkingen,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,schedel  en aangezichtsafwijkingen|schedel en aangezichtsafwijkingen|schedel- en aangezichtsafwijkingen|schedel-enaangezichtsafwijkingen,Bij Schedel- en aangezichtsafwijkingen spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Schedel- en aangezichtsafwijkingen betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.0,4.8076923076923075,26,2,15.0,6.833333333333333,60,4,9.723076923076922,11.733333333333334
S,Schildklierziekten,https://www.erfelijkheid.nl/ziektes/schildklierziekten,schildklierziekten,schildklierziekten,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,schildklierziekten,Bij Schildklierziekten spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Schildklierziekten betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.0,4.666666666666667,24,2,14.5,6.844827586206897,58,4,9.066666666666666,11.437931034482759
S,Schimke immuno-ossale dysplasie,https://www.erfelijkheid.nl/ziektes/schimke-immuno-ossale-dysplasie,schimke-immuno-ossale-dysplasie,schimke-immuno-ossale-dysplasie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,schimke immuno ossale dysplasie|schimke immuno-ossale dysplasie|schimkeimmuno-ossaledysplasie,Schimke immuno-ossale dysplasie is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Schimke immuno-ossale dysplasie wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,12.0,5.708333333333333,24,2,13.5,7.12962962962963,54,4,9.483333333333333,10.951851851851853
S,Schinzel-Giedion syndroom,https://www.erfelijkheid.nl/ziektes/schinzel-giedion-syndroom,schinzel-giedion-syndroom,schinzel-giedion-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,schinzel giedion syndroom|schinzel-giedion syn|schinzel-giedion syndroom|schinzel-giedionsyndroom,Bij Schinzel-Giedion syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Schinzel-Giedion syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.0,4.5,26,2,15.0,6.7,60,4,9.6,11.68
